PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, SPED
Station name, SanPedro        
Begin Date, 2011-01-01
End Date, 2019-08-02
Release Date, 2019-08-03
Source file, SPED.cwu.nam08.pos
Offset from source file, 7.09 mm North, 27.30 mm East, 17.54 mm Vertical
Reference position, 18.4610151265 North Latitude, -69.3055732035 East Longitude, -22.11387 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2014-10-24,13.65, 52.79, 17.09, 1.69, 2.09, 8.39, suppf,
2014-10-25,13.73, 56.83, 17.91, 1.82, 2.14, 9.07, suppf,
2014-10-26,11.46, 55.58, 27.90, 1.7, 2.03, 8.5, suppf,
2014-10-27,13.77, 57.30, 29.21, 1.75, 2.06, 8.55, suppf,
2014-10-28,11.49, 56.94, 26.17, 1.82, 2.31, 9.34, suppf,
2014-10-29,13.97, 55.03, 35.51, 1.75, 2.05, 8.75, suppf,
2014-10-30,15.60, 54.35, 13.81, 1.94, 2.28, 9.85, suppf,
2014-10-31,12.19, 52.80, 17.25, 1.72, 1.93, 8.62, suppf,
2014-11-01,12.01, 53.87, 12.98, 1.75, 2, 8.7, suppf,
2014-11-02,9.11, 53.02, 6.60, 2.06, 2.59, 10.74, suppf,
2014-11-03,15.46, 53.15, 21.78, 1.87, 2.37, 9.71, suppf,
2014-11-04,13.88, 55.89, 26.73, 1.75, 2.07, 8.75, suppf,
2014-11-05,14.46, 53.99, 21.11, 1.71, 2.06, 8.68, suppf,
2014-11-06,13.83, 54.65, 26.31, 1.95, 2.13, 9.89, suppf,
2014-11-07,11.44, 54.14, 25.72, 1.65, 1.92, 8.19, suppf,
2014-11-08,13.50, 54.10, 12.79, 1.7, 2.03, 8.64, suppf,
2014-11-09,13.89, 56.06, 26.25, 1.68, 1.93, 8.41, suppf,
2014-11-10,13.17, 51.97, 23.24, 1.82, 2.1, 8.87, suppf,
2014-11-11,11.82, 54.55, 20.66, 1.71, 2.02, 8.72, suppf,
2014-11-12,11.69, 55.01, 36.20, 1.9, 2.17, 9.54, suppf,
2014-11-13,11.31, 55.97, 16.88, 1.85, 2.07, 9.07, suppf,
2014-11-14,13.26, 52.37, 48.33, 1.87, 2.39, 9.43, suppf,
2014-11-15,9.14, 56.86, 19.04, 1.81, 2.16, 8.99, suppf,
2014-11-16,13.34, 55.95, 18.98, 1.7, 2, 8.71, suppf,
2014-11-17,11.17, 55.02, 19.47, 1.84, 2.1, 8.98, suppf,
2014-11-18,12.54, 53.98, 17.96, 1.72, 2.09, 8.66, suppf,
2014-11-19,13.77, 54.19, 25.58, 1.72, 1.96, 8.34, suppf,
2014-11-20,10.38, 52.26, 24.67, 1.78, 1.93, 8.52, suppf,
2014-11-21,14.44, 50.65, 24.01, 1.74, 1.96, 8.52, suppf,
2014-11-22,13.79, 52.47, 23.07, 1.72, 1.95, 8.17, suppf,
2014-11-23,15.08, 52.04, 15.98, 1.73, 2.01, 8.56, suppf,
2014-11-24,16.76, 55.56, 26.89, 1.72, 1.97, 8.27, suppf,
2014-11-25,13.31, 51.97, 16.71, 1.89, 2.24, 9.3, suppf,
2014-11-26,10.15, 54.86, 21.54, 1.74, 2.01, 8.46, suppf,
2014-11-27,14.46, 51.00, 26.14, 1.77, 2.11, 8.62, suppf,
2014-11-28,11.22, 54.45, 24.63, 1.68, 1.89, 8.02, suppf,
2014-11-29,15.38, 54.00, 28.51, 1.7, 1.94, 8.15, suppf,
2014-11-30,13.35, 56.00, 21.12, 1.68, 1.91, 8.34, suppf,
2014-12-01,12.79, 53.24, 18.59, 1.64, 1.81, 8.01, suppf,
2014-12-02,13.27, 53.23, 18.14, 1.62, 1.85, 8, suppf,
2014-12-03,12.53, 53.49, 21.11, 1.76, 2, 8.91, suppf,
2014-12-04,12.34, 52.89, 22.92, 1.71, 1.93, 8.68, suppf,
2014-12-05,11.53, 52.71, 27.49, 1.64, 1.91, 8.06, suppf,
2014-12-06,14.52, 56.52, 20.22, 1.62, 1.85, 8, suppf,
2014-12-07,12.80, 54.51, 19.07, 1.67, 1.9, 8.21, suppf,
2014-12-08,12.89, 55.12, 19.04, 1.62, 1.9, 8.12, suppf,
2014-12-09,11.79, 53.58, 17.31, 1.64, 1.85, 8.09, suppf,
2014-12-10,12.48, 52.96, 17.88, 1.75, 1.88, 8.16, suppf,
2014-12-11,13.89, 56.35, 24.19, 1.7, 1.87, 8.3, suppf,
2014-12-12,12.17, 57.17, 12.97, 1.62, 1.79, 7.96, suppf,
2014-12-13,14.56, 54.88, 14.55, 1.6, 1.76, 7.73, suppf,
2014-12-14,12.91, 56.01, 17.40, 1.72, 1.92, 8.18, suppf,
2014-12-15,15.93, 55.64, 44.13, 1.73, 2.01, 8.35, suppf,
2014-12-16,14.96, 55.50, 24.78, 1.69, 2, 8.62, suppf,
2014-12-17,13.53, 55.56, 30.42, 1.74, 1.87, 8.31, suppf,
2014-12-18,13.57, 56.34, 22.21, 1.65, 1.8, 7.9, suppf,
2014-12-19,11.92, 55.67, 28.74, 1.75, 1.97, 8.17, suppf,
2014-12-20,13.67, 55.51, 20.23, 1.81, 1.96, 8.55, suppf,
2014-12-21,15.65, 54.72, 25.34, 1.66, 1.83, 8.3, suppf,
2014-12-22,14.08, 55.84, 27.00, 1.77, 1.82, 8.62, suppf,
2014-12-23,14.27, 54.69, 28.09, 1.67, 1.84, 8.13, suppf,
2014-12-24,14.82, 53.31, 30.86, 1.61, 1.79, 7.87, suppf,
2014-12-25,14.06, 54.76, 22.62, 1.74, 2.01, 8.49, suppf,
2014-12-26,12.53, 56.29, 24.96, 1.66, 1.83, 8.16, suppf,
2014-12-27,13.53, 57.21, 19.78, 1.65, 1.87, 8.23, suppf,
2014-12-28,13.10, 55.84, 39.81, 1.62, 1.92, 8.08, suppf,
2014-12-29,12.58, 54.80, 24.80, 1.64, 1.91, 8.07, suppf,
2014-12-30,11.17, 56.25, 29.73, 1.69, 1.96, 8.34, suppf,
2014-12-31,13.80, 57.74, 26.00, 1.74, 1.9, 8.45, suppf,
2015-01-01,13.57, 58.82, 38.29, 1.9, 2.08, 9.08, suppf,
2015-01-02,14.30, 55.65, 30.87, 1.77, 2.03, 8.51, suppf,
2015-01-03,11.95, 52.87, 28.77, 1.7, 1.99, 8.27, suppf,
2015-01-04,13.67, 55.79, 23.65, 1.71, 2.02, 8.26, suppf,
2015-01-05,11.72, 57.47, 20.93, 1.74, 2, 8.37, suppf,
2015-01-06,9.49, 56.73, 23.11, 1.76, 2.09, 8.61, suppf,
2015-01-07,11.08, 58.64, 15.45, 1.88, 2.12, 8.98, suppf,
2015-01-08,10.42, 59.71, 10.39, 1.79, 2.02, 8.63, suppf,
2015-01-09,17.07, 59.16, 31.67, 1.79, 2.04, 8.49, suppf,
2015-01-10,12.06, 57.53, 29.76, 1.73, 2, 8.36, suppf,
2015-01-11,13.92, 59.16, 22.27, 1.77, 2.09, 8.82, suppf,
2015-01-12,14.25, 59.63, 30.49, 1.81, 2.16, 9.03, suppf,
2015-01-13,11.97, 58.41, 34.35, 1.77, 2, 8.53, suppf,
2015-01-14,11.29, 55.59, 20.32, 1.93, 2.18, 9.48, suppf,
2015-01-15,11.74, 59.00, 23.35, 1.71, 1.95, 8.25, suppf,
2015-01-16,11.83, 60.19, 22.03, 1.77, 2.08, 8.64, suppf,
2015-01-17,17.90, 59.85, 26.49, 1.75, 2.01, 8.53, suppf,
2015-01-18,15.32, 57.39, 37.48, 1.89, 2.12, 9.1, suppf,
2015-01-19,14.59, 55.83, 33.25, 1.71, 1.95, 8.26, suppf,
2015-01-20,10.95, 58.33, 26.90, 1.76, 2.05, 8.97, suppf,
2015-01-21,11.62, 55.60, 22.31, 1.77, 2.08, 8.61, suppf,
2015-01-22,12.33, 57.28, 26.61, 1.65, 1.91, 8.27, suppf,
2015-01-23,15.39, 57.80, 31.26, 1.78, 2.04, 8.53, suppf,
2015-01-24,14.88, 57.25, 27.37, 1.73, 1.95, 8.29, suppf,
2015-01-25,14.93, 56.49, 21.76, 1.64, 1.9, 8.05, suppf,
2015-01-26,14.40, 57.04, 33.51, 1.73, 1.94, 8.4, suppf,
2015-01-27,14.25, 60.95, 28.52, 1.69, 2.11, 8.52, suppf,
2015-01-28,13.13, 55.47, 30.64, 1.67, 2, 8.32, suppf,
2015-01-29,12.99, 56.45, 27.11, 1.66, 1.91, 8.22, suppf,
2015-01-30,16.06, 59.12, 38.24, 1.75, 2.19, 8.73, suppf,
2015-01-31,11.56, 59.63, 15.51, 1.66, 1.92, 8.32, suppf,
2015-02-01,15.66, 56.65, 38.06, 1.71, 2.02, 8.58, suppf,
2015-02-02,15.29, 57.01, 25.84, 1.65, 1.92, 8.25, suppf,
2015-02-03,14.46, 57.69, 19.06, 1.67, 1.99, 8.38, suppf,
2015-02-04,13.18, 58.70, 21.93, 1.82, 2.14, 9.22, suppf,
2015-02-05,12.84, 60.40, 18.52, 1.74, 2.06, 8.75, suppf,
2015-02-06,12.42, 58.03, 27.96, 1.73, 2.01, 8.77, suppf,
2015-02-07,15.36, 58.80, 18.67, 1.73, 1.97, 8.71, suppf,
2015-02-08,14.27, 54.28, 25.57, 1.7, 1.92, 8.44, suppf,
2015-02-09,14.02, 57.13, 36.44, 1.73, 1.97, 8.73, suppf,
2015-02-10,16.05, 54.18, 17.73, 1.74, 2.11, 8.83, suppf,
2015-02-11,14.04, 56.65, 21.17, 1.84, 2.18, 9.25, suppf,
2015-02-12,16.34, 56.13, 28.03, 1.8, 2.15, 9.31, suppf,
2015-02-13,12.84, 58.98, 29.52, 1.72, 2, 8.66, suppf,
2015-02-14,15.87, 58.80, 24.86, 1.92, 2.52, 9.97, suppf,
2015-02-15,15.07, 62.07, 32.89, 1.8, 2.15, 9.15, suppf,
2015-02-16,14.82, 58.50, 31.58, 1.77, 2.05, 8.91, suppf,
2015-02-17,15.60, 58.15, 21.02, 1.8, 2.13, 9.13, suppf,
2015-02-18,14.34, 58.81, 26.92, 1.86, 2.15, 9.41, suppf,
2015-02-19,15.73, 60.74, 18.34, 1.82, 2.07, 9.36, suppf,
2015-02-20,17.29, 61.16, 28.97, 1.91, 2.27, 9.58, suppf,
2015-02-21,16.30, 59.17, 33.20, 1.77, 2.15, 9.15, suppf,
2015-02-22,13.70, 60.13, 30.46, 1.82, 2.18, 9.19, suppf,
2015-02-23,16.98, 59.08, 26.53, 1.79, 2.14, 9.11, suppf,
2015-02-24,13.87, 61.84, 22.89, 1.82, 2.16, 9.32, suppf,
2015-02-25,17.73, 58.29, 33.92, 1.8, 2.11, 9.28, suppf,
2015-02-26,14.56, 59.67, 27.97, 1.85, 2.18, 9.44, suppf,
2015-02-27,16.44, 59.59, 22.45, 1.86, 2.15, 9.52, suppf,
2015-02-28,15.33, 60.95, 25.59, 1.88, 2.2, 9.72, suppf,
2015-03-01,13.93, 58.19, 37.47, 1.9, 2.14, 9.5, suppf,
2015-03-02,14.97, 58.52, 26.87, 1.76, 2.08, 8.98, suppf,
2015-03-03,14.72, 58.46, 28.96, 1.81, 2.15, 9.29, suppf,
2015-03-04,12.73, 61.02, 15.70, 1.8, 2.26, 9.61, suppf,
2015-03-05,15.32, 58.99, 21.64, 1.78, 2.16, 9.07, suppf,
2015-03-06,14.38, 59.42, 33.31, 1.79, 2.08, 9.27, suppf,
2015-03-07,13.35, 59.00, 28.88, 1.76, 2.08, 9.11, suppf,
2015-03-08,15.25, 58.46, 43.36, 1.78, 2.11, 9.23, suppf,
2015-03-09,13.52, 58.93, 25.56, 1.82, 2.22, 9.29, suppf,
2015-03-10,15.43, 57.56, 25.76, 1.91, 2.28, 9.6, suppf,
2015-03-11,16.00, 59.97, 32.68, 1.84, 2.18, 9.55, suppf,
2015-03-12,14.67, 57.88, 22.02, 1.88, 2.3, 9.9, suppf,
2015-03-13,12.78, 59.88, 26.22, 1.79, 2.18, 9.29, suppf,
2015-03-14,15.68, 60.00, 21.62, 1.85, 2.24, 9.54, suppf,
2015-03-15,14.33, 59.19, 28.69, 1.82, 2.19, 9.46, suppf,
2015-03-16,15.66, 58.04, 17.86, 1.78, 2.04, 9.11, suppf,
2015-03-17,13.97, 57.77, 30.44, 1.82, 2.13, 9.24, suppf,
2015-03-18,13.84, 59.17, 21.08, 1.81, 2.03, 9.1, suppf,
2015-03-19,12.94, 59.01, 18.82, 1.8, 2.05, 9.21, suppf,
2015-03-20,12.59, 60.91, 26.85, 1.89, 2.25, 9.51, suppf,
2015-03-21,14.21, 60.15, 27.59, 1.81, 2.11, 9.25, suppf,
2015-03-22,14.55, 60.12, 31.98, 1.81, 2.05, 9.36, suppf,
2015-03-23,17.30, 57.77, 23.28, 1.89, 2.15, 9.71, suppf,
2015-03-24,15.48, 59.30, 17.97, 1.88, 2.16, 9.81, suppf,
2015-03-25,15.24, 58.31, 19.62, 1.89, 2.2, 9.86, suppf,
2015-03-26,15.27, 62.22, 25.13, 1.95, 2.36, 10.32, suppf,
2015-03-27,15.98, 61.95, 17.56, 1.92, 2.35, 10.22, suppf,
2015-03-28,17.33, 62.56, 10.39, 1.92, 2.21, 10.03, suppf,
2015-03-29,13.36, 62.27, 16.06, 1.93, 2.38, 10.26, suppf,
2015-03-30,15.57, 57.54, 29.54, 1.96, 2.43, 10.37, suppf,
2015-03-31,16.17, 59.81, 27.95, 1.94, 2.35, 10.06, suppf,
2015-04-01,14.04, 60.86, 18.02, 1.9, 2.35, 10.07, suppf,
2015-04-02,14.81, 59.71, 29.17, 2.07, 2.47, 10.63, suppf,
2015-04-03,17.94, 60.69, 40.99, 1.83, 2.14, 9.44, suppf,
2015-04-04,16.01, 60.00, 40.85, 1.91, 2.19, 9.96, suppf,
2015-04-05,15.92, 59.77, 30.94, 1.89, 2.35, 9.77, suppf,
2015-04-06,14.13, 63.08, 23.80, 2.03, 2.39, 10.47, suppf,
2015-04-07,14.52, 60.56, 25.63, 2.05, 2.33, 10.52, suppf,
2015-04-08,15.06, 61.44, 30.35, 1.99, 2.28, 10.2, suppf,
2015-04-09,14.95, 60.29, 30.85, 1.91, 2.26, 9.83, suppf,
2015-04-10,17.01, 57.30, 24.74, 2.03, 2.4, 10.59, suppf,
2015-04-11,14.28, 59.41, 23.66, 2.02, 2.37, 10.78, suppf,
2015-04-12,16.11, 61.38, 38.70, 1.95, 2.32, 10.49, suppf,
2015-04-13,17.88, 59.59, 27.75, 1.99, 2.38, 10.44, suppf,
2015-04-14,14.08, 60.59, 24.48, 2.12, 2.52, 11.65, suppf,
2015-04-15,15.14, 62.65, 17.16, 2.12, 2.45, 11.34, suppf,
2015-04-16,14.46, 61.82, 27.26, 2.06, 2.41, 10.91, suppf,
2015-04-17,15.94, 61.33, 31.66, 2, 2.41, 10.76, suppf,
2015-04-18,13.95, 62.01, 32.60, 2.01, 2.55, 11.12, suppf,
2015-04-19,14.17, 59.84, 25.60, 2.09, 2.55, 11.42, suppf,
2015-04-20,15.36, 60.79, 15.51, 2.26, 2.65, 12.33, suppf,
2015-04-21,14.00, 61.19, 21.60, 2.3, 2.76, 12.63, suppf,
2015-04-22,14.73, 61.63, 28.44, 2.27, 2.77, 12.79, suppf,
2015-04-23,12.51, 64.59, 29.12, 2.17, 2.58, 11.78, suppf,
2015-04-24,12.39, 63.61, 14.30, 2.11, 2.52, 11.3, suppf,
2015-04-25,15.03, 60.31, 32.25, 2.21, 2.63, 11.89, suppf,
2015-04-26,13.09, 61.09, 31.64, 2.23, 2.68, 12, suppf,
2015-04-27,15.31, 62.53, 21.26, 2.25, 2.72, 12.19, suppf,
2015-04-28,14.16, 61.91, 32.39, 2.3, 2.76, 12.64, suppf,
2015-04-29,12.68, 63.27, 24.71, 2.55, 3.03, 13.88, suppf,
2015-04-30,14.45, 61.14, 22.94, 2.46, 3.06, 14.24, suppf,
2015-05-01,14.49, 64.08, 13.85, 2.39, 2.86, 13.4, suppf,
2015-05-02,15.40, 61.12, 28.98, 2.42, 2.83, 13.07, suppf,
2015-05-03,15.44, 62.77, 24.02, 2.31, 2.84, 12.76, suppf,
2015-05-04,12.93, 62.53, 19.01, 2.29, 2.82, 12.43, suppf,
2015-05-05,15.70, 63.46, 26.82, 2.3, 2.78, 12.6, suppf,
2015-05-06,14.66, 62.27, 12.03, 2.25, 2.73, 12.28, suppf,
2015-05-07,12.48, 63.58, 19.78, 2.25, 2.73, 12.31, suppf,
2015-05-08,15.35, 61.61, 9.00, 2.32, 2.81, 12.64, suppf,
2015-05-09,16.93, 61.26, 34.48, 2.33, 2.76, 12.73, suppf,
2015-05-10,17.72, 63.29, 30.68, 2.75, 3.05, 15.02, suppf,
2015-05-11,14.09, 61.43, 11.99, 2.4, 2.89, 13.36, suppf,
2015-05-12,14.22, 60.49, 8.69, 2.33, 2.9, 12.9, suppf,
2015-05-13,10.25, 61.91, 12.70, 2.37, 2.88, 12.9, suppf,
2015-05-14,12.99, 60.24, 15.14, 2.37, 2.84, 12.95, suppf,
2015-05-15,12.87, 59.92, 26.85, 2.21, 2.67, 12.15, suppf,
2015-05-16,12.69, 64.49, 26.52, 2.42, 2.81, 13.15, suppf,
2015-05-17,14.48, 59.63, 6.05, 3.29, 3.47, 17.76, suppf,
2015-05-18,13.65, 64.41, 29.84, 2.54, 2.94, 13.55, suppf,
2015-05-19,9.37, 65.81, 22.36, 2.57, 2.83, 14.18, suppf,
2015-05-20,14.38, 63.13, 16.73, 2.36, 2.87, 12.79, suppf,
2015-05-21,12.68, 62.28, 20.75, 2.49, 3.09, 13.81, suppf,
2015-05-22,15.49, 60.41, 23.81, 2.6, 3.1, 14.16, suppf,
2015-05-23,16.12, 64.55, 14.08, 3.08, 3.96, 17.38, suppf,
2015-05-24,15.55, 63.62, 21.14, 2.81, 3.33, 15.47, suppf,
2015-05-25,20.27, 60.57, -9.22, 2.81, 3.36, 15.83, suppf,
2015-05-26,14.90, 64.76, 17.98, 3.41, 4.08, 19.19, suppf,
2015-05-27,15.11, 65.81, 19.81, 2.64, 3.12, 14.82, suppf,
2015-05-28,14.00, 61.76, 30.32, 2.44, 2.9, 13.51, suppf,
2015-05-29,12.23, 63.81, 18.24, 2.43, 2.91, 13.28, suppf,
2015-05-30,14.57, 59.57, 37.37, 2.78, 3.41, 15.7, suppf,
2015-05-31,18.53, 66.43, 22.46, 2.86, 3.27, 15.89, suppf,
2015-06-01,17.09, 60.77, 18.57, 2.83, 3.38, 15.81, suppf,
2015-06-02,16.16, 65.88, 29.22, 2.36, 2.82, 12.62, suppf,
2015-06-03,14.96, 61.65, 39.34, 2.16, 2.57, 11.47, suppf,
2015-06-04,16.38, 63.64, 27.09, 2.25, 2.65, 12.15, suppf,
2015-06-05,15.11, 62.54, 31.65, 2.39, 2.77, 12.41, suppf,
2015-06-06,13.03, 64.21, 29.25, 2.41, 2.84, 13.21, suppf,
2015-06-07,15.56, 66.03, 26.73, 2.49, 2.92, 13.46, suppf,
2015-06-08,16.43, 62.74, 38.83, 2.6, 2.98, 13.94, suppf,
2015-06-09,15.20, 64.33, 31.89, 2.51, 2.97, 13.6, suppf,
2015-06-10,15.28, 65.26, 21.33, 2.79, 3.47, 15.44, suppf,
2015-06-11,15.46, 62.16, 26.50, 2.85, 3.3, 15.5, suppf,
2015-06-12,15.68, 62.36, 24.68, 2.6, 3, 14.01, suppf,
2015-06-13,14.00, 61.51, 16.65, 2.78, 3.19, 15.15, suppf,
2015-06-14,16.22, 66.50, 34.46, 2.74, 3.18, 14.89, suppf,
2015-06-15,13.48, 66.50, 28.44, 2.96, 3.29, 16.16, suppf,
2015-06-16,17.14, 64.98, 28.26, 2.93, 3.21, 15.67, suppf,
2015-06-17,15.23, 68.41, 16.73, 3.14, 3.91, 17.7, suppf,
2015-06-18,17.53, 66.76, 39.41, 3.68, 3.83, 20.25, suppf,
2015-06-19,15.93, 67.47, 37.90, 3.07, 3.43, 16.97, suppf,
2015-06-20,15.34, 68.29, 4.84, 3.44, 3.7, 18.11, suppf,
2015-06-21,15.53, 64.34, 5.38, 4.16, 4.81, 22.64, suppf,
2015-06-22,15.93, 62.70, 20.23, 3.62, 4.2, 19.46, suppf,
2015-06-23,17.37, 60.39, 9.24, 3.18, 3.89, 16.92, suppf,
2015-06-24,16.02, 63.62, 9.64, 2.7, 3.25, 14.53, suppf,
2015-06-25,14.70, 65.58, 15.81, 2.88, 3.34, 15.72, suppf,
2015-06-26,15.27, 63.50, 12.99, 2.82, 3.23, 15.11, suppf,
2015-06-27,15.41, 65.05, 16.16, 2.87, 3.39, 15.89, suppf,
2015-06-28,14.01, 63.07, 28.04, 2.99, 3.5, 16.46, suppf,
2015-06-29,12.47, 63.22, 30.83, 3.12, 3.67, 17.34, suppf,
2015-06-30,9.95, 60.03, 24.60, 3.24, 3.96, 18.24, suppf,
2015-07-01,13.35, 65.16, 6.05, 3.57, 4.12, 20.27, suppf,
2015-07-02,11.77, 64.92, 8.81, 3.09, 3.8, 17.52, suppf,
2015-07-03,10.05, 66.87, 10.19, 3.18, 3.59, 17.85, suppf,
2015-07-04,17.55, 65.22, 20.97, 3.36, 3.92, 18.63, suppf,
2015-07-05,11.82, 62.43, 16.59, 3.42, 3.88, 19.1, suppf,
2015-07-06,11.53, 67.56, 30.09, 3.64, 4.15, 20.07, suppf,
2015-07-07,12.09, 66.44, 19.65, 3.28, 3.8, 18.6, suppf,
2015-07-08,12.14, 65.33, 23.04, 3.47, 3.98, 19.14, suppf,
2015-07-09,14.46, 64.59, -10.59, 3.64, 4.15, 21.09, suppf,
2015-07-10,14.01, 60.78, 7.93, 3.86, 4.63, 22.33, suppf,
2015-07-11,12.70, 67.09, 16.02, 3.67, 4.05, 20.32, suppf,
2015-07-12,15.02, 56.80, 5.59, 4.2, 4.58, 23.27, suppf,
2015-07-13,14.09, 64.52, 13.13, 4.17, 4.56, 22.8, suppf,
2015-07-14,19.29, 57.07, 6.01, 4.25, 4.9, 24.6, suppf,
2015-07-15,13.46, 60.20, 19.91, 4.58, 5.34, 26.83, suppf,
2015-07-16,10.58, 65.95, 25.41, 5.47, 6.63, 33.18, suppf,
2015-07-17,15.32, 56.23, 36.85, 5.46, 6.46, 32.8, suppf,
2015-07-18,13.08, 64.42, 21.99, 5.11, 5.96, 31.75, suppf,
2015-07-19,18.68, 59.29, 43.98, 6.01, 7.27, 37.69, suppf,
2015-07-20,13.72, 55.44, -3.31, 5.27, 5.88, 31.92, suppf,
2015-07-21,14.26, 60.47, 44.10, 4.84, 5.59, 30.04, suppf,
2015-07-22,13.88, 61.78, 25.57, 4.9, 5.29, 29.2, suppf,
2015-07-23,11.52, 61.00, 17.97, 5.17, 5.82, 31.46, suppf,
2015-07-24,13.80, 63.53, 21.27, 2.18, 2.52, 11.64, suppf,
2015-07-25,14.99, 63.55, 23.49, 1.64, 1.86, 7.86, suppf,
2015-07-26,16.51, 64.96, 31.41, 1.64, 1.84, 7.78, suppf,
2015-07-27,12.90, 64.97, 20.00, 1.58, 1.78, 7.7, suppf,
2015-07-28,13.58, 65.31, 19.94, 1.67, 1.89, 7.84, suppf,
2015-07-29,14.21, 64.45, 9.24, 1.7, 1.96, 8.14, suppf,
2015-07-30,10.20, 66.51, 5.71, 1.72, 1.89, 8.21, suppf,
2015-07-31,12.25, 66.30, 21.05, 1.64, 1.83, 7.77, suppf,
2015-08-01,14.70, 62.67, 16.27, 1.66, 1.89, 7.77, suppf,
2015-08-02,16.56, 63.89, 31.73, 1.63, 1.9, 7.87, suppf,
2015-08-03,15.58, 62.42, 34.20, 1.67, 1.86, 7.99, suppf,
2015-08-04,16.38, 65.06, 10.50, 1.61, 1.86, 8.01, suppf,
2015-08-05,14.08, 63.74, 31.73, 1.65, 1.89, 7.96, suppf,
2015-08-06,16.44, 64.00, 27.41, 1.64, 1.88, 7.95, suppf,
2015-08-07,16.92, 63.55, 25.55, 1.61, 1.85, 7.86, suppf,
2015-08-08,14.77, 63.58, 19.00, 1.6, 1.81, 7.79, suppf,
2015-08-09,15.57, 65.62, 10.39, 1.72, 2, 8.2, suppf,
2015-08-10,16.10, 63.50, 6.07, 1.62, 1.79, 7.85, suppf,
2015-08-11,14.40, 66.90, 19.23, 1.59, 1.78, 7.76, suppf,
2015-08-12,15.50, 65.21, 12.57, 1.57, 1.77, 7.68, suppf,
2015-08-13,15.16, 64.63, 24.92, 1.59, 1.83, 7.82, suppf,
2015-08-14,16.17, 66.00, 15.85, 1.57, 1.84, 7.69, suppf,
2015-08-15,17.07, 63.45, 21.52, 1.58, 1.81, 7.7, suppf,
2015-08-16,16.28, 63.05, 20.80, 1.69, 1.92, 8.11, suppf,
2015-08-17,16.78, 66.78, 32.68, 1.55, 1.81, 7.6, suppf,
2015-08-18,16.51, 64.32, 28.63, 1.54, 1.77, 7.42, suppf,
2015-08-19,15.04, 66.00, 33.32, 1.56, 1.77, 7.51, suppf,
2015-08-20,17.05, 65.02, 25.68, 1.58, 1.81, 7.66, suppf,
2015-08-21,15.39, 65.68, 16.00, 1.56, 1.77, 7.47, suppf,
2015-08-22,13.48, 65.38, 30.90, 1.64, 1.84, 7.77, suppf,
2015-08-23,15.60, 64.29, 37.40, 1.56, 1.8, 7.53, suppf,
2015-08-24,17.11, 65.16, 11.38, 1.55, 1.77, 7.46, suppf,
2015-08-25,16.87, 64.48, 18.80, 1.83, 2.27, 8.79, suppf,
2015-08-26,14.92, 66.05, 30.47, 1.61, 1.82, 7.51, suppf,
2015-08-27,14.63, 67.93, 30.13, 1.69, 1.89, 7.84, suppf,
2015-08-28,13.42, 64.52, 21.49, 1.55, 1.78, 7.49, suppf,
2015-08-29,16.44, 64.55, 29.34, 1.64, 1.91, 7.83, suppf,
2015-08-30,15.74, 64.17, 38.43, 1.63, 1.91, 7.69, suppf,
2015-08-31,17.19, 63.96, 27.72, 1.62, 1.83, 7.55, suppf,
2015-09-01,15.25, 64.91, 14.64, 1.64, 1.88, 7.59, suppf,
2015-09-02,15.19, 66.35, 21.82, 1.65, 1.93, 7.73, suppf,
2015-09-03,16.78, 65.02, 30.00, 1.64, 1.92, 7.7, suppf,
2015-09-04,15.08, 67.79, 26.47, 1.62, 1.84, 7.6, suppf,
2015-09-05,15.34, 65.53, 24.23, 1.58, 1.86, 7.7, suppf,
2015-09-06,17.30, 63.95, 21.84, 1.69, 1.88, 7.85, suppf,
2015-09-07,16.42, 65.52, 21.31, 1.61, 1.84, 7.51, suppf,
2015-09-08,17.53, 64.23, 22.26, 1.82, 2.25, 8.68, suppf,
2015-09-09,15.19, 62.74, 18.69, 1.61, 1.85, 7.56, suppf,
2015-09-10,16.41, 68.84, 22.25, 1.57, 1.79, 7.55, suppf,
2015-09-11,15.09, 62.61, 25.86, 1.63, 1.86, 7.68, suppf,
2015-09-12,16.17, 65.17, 32.99, 1.61, 1.83, 7.57, suppf,
2015-09-13,16.77, 66.06, 25.65, 1.61, 1.84, 7.61, suppf,
2015-09-14,14.71, 65.67, 21.10, 1.62, 1.88, 7.76, suppf,
2015-09-15,18.80, 64.43, 30.67, 1.68, 2.02, 7.92, suppf,
2015-09-16,18.73, 68.55, 37.66, 1.67, 1.94, 7.81, suppf,
2015-09-17,17.71, 64.96, 23.22, 1.69, 1.96, 7.87, suppf,
2015-09-18,16.62, 66.05, 34.35, 1.64, 1.97, 7.93, suppf,
2015-09-19,15.81, 66.20, 25.60, 1.67, 1.94, 7.94, suppf,
2015-09-20,12.52, 67.94, 46.24, 1.61, 1.88, 7.85, suppf,
2015-09-21,14.54, 65.16, 26.53, 1.69, 2.05, 8.29, suppf,
2015-09-22,14.08, 63.75, 33.55, 1.62, 1.9, 7.84, suppf,
2015-09-23,13.45, 67.35, 19.93, 1.57, 1.78, 7.56, suppf,
