PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, LVEG
Station name, LaVega          
Begin Date, 2011-01-01
End Date, 2019-08-02
Release Date, 2019-08-03
Source file, LVEG.cwu.nam08.pos
Offset from source file, 5.29 mm North, 18.67 mm East, 9.81 mm Vertical
Reference position, 19.2227153684 North Latitude, -70.5310861961 East Longitude, 78.57825 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2015-12-19,12.14, 51.49, 21.70, 1.62, 1.76, 7.62, suppf,
2015-12-20,14.59, 50.72, 27.12, 1.74, 1.83, 8.12, suppf,
2015-12-21,12.03, 53.42, 24.45, 1.69, 1.86, 7.99, suppf,
2015-12-22,16.07, 51.18, 29.43, 1.75, 1.94, 8.26, suppf,
2015-12-23,14.42, 49.26, 24.16, 1.65, 1.81, 7.71, suppf,
2015-12-24,14.76, 50.40, 35.56, 1.7, 1.8, 8.04, suppf,
2015-12-25,13.02, 48.11, 20.72, 1.67, 1.77, 7.85, suppf,
2015-12-26,10.73, 50.54, 38.72, 1.65, 1.78, 7.81, suppf,
2015-12-27,12.15, 50.53, 28.96, 1.6, 1.74, 7.54, suppf,
2015-12-28,12.75, 49.01, 22.44, 1.66, 1.75, 7.63, suppf,
2015-12-29,14.10, 50.31, 25.38, 1.62, 1.72, 7.59, suppf,
2015-12-30,11.13, 51.08, 29.68, 1.67, 1.86, 7.99, suppf,
2015-12-31,16.75, 51.68, 28.81, 1.7, 1.85, 8.05, suppf,
2016-01-01,13.38, 51.97, 33.18, 1.63, 1.71, 7.52, suppf,
2016-01-02,15.45, 52.42, 22.29, 1.67, 1.75, 7.7, suppf,
2016-01-03,12.67, 52.32, 18.59, 1.66, 1.73, 7.63, suppf,
2016-01-04,11.39, 50.79, 22.75, 1.61, 1.69, 7.46, suppf,
2016-01-05,12.70, 49.38, 16.98, 1.59, 1.69, 7.39, suppf,
2016-01-06,12.27, 51.90, 23.37, 1.61, 1.69, 7.45, suppf,
2016-01-07,12.68, 50.29, 14.78, 1.65, 1.73, 7.68, suppf,
2016-01-08,12.08, 51.79, 17.62, 1.8, 1.85, 8.31, suppf,
2016-01-09,9.47, 52.06, 24.03, 1.67, 1.74, 7.76, suppf,
2016-01-10,14.01, 50.70, 23.81, 1.61, 1.7, 7.52, suppf,
2016-01-11,13.87, 50.55, 24.39, 1.59, 1.7, 7.43, suppf,
2016-01-12,12.23, 51.22, 24.90, 1.59, 1.71, 7.42, suppf,
2016-01-13,12.21, 52.28, 16.73, 1.59, 1.72, 7.49, suppf,
2016-01-14,12.89, 51.78, 28.26, 1.61, 1.7, 7.45, suppf,
2016-01-15,14.29, 51.62, 35.29, 1.65, 1.71, 7.79, suppf,
2016-01-16,11.57, 51.55, 31.93, 1.6, 1.7, 7.47, suppf,
2016-01-17,12.00, 51.65, 35.21, 1.6, 1.7, 7.45, suppf,
2016-01-18,12.81, 52.19, 28.82, 1.61, 1.72, 7.52, suppf,
2016-01-19,11.31, 52.97, 15.17, 1.64, 1.73, 7.62, suppf,
2016-01-20,13.37, 52.86, 19.57, 1.58, 1.7, 7.49, suppf,
2016-01-21,13.41, 52.55, 20.70, 1.6, 1.69, 7.48, suppf,
2016-01-22,13.90, 52.83, 19.89, 1.6, 1.71, 7.57, suppf,
2016-01-23,14.57, 51.82, 24.43, 1.61, 1.71, 7.48, suppf,
2016-01-24,13.64, 52.38, 29.30, 1.61, 1.72, 7.59, suppf,
2016-01-25,13.94, 51.25, 26.32, 1.6, 1.75, 7.59, suppf,
2016-01-26,14.98, 54.22, 24.36, 1.66, 1.83, 7.91, suppf,
2016-01-27,13.23, 52.18, 33.63, 1.64, 1.76, 7.65, suppf,
2016-01-28,12.86, 51.10, 25.51, 1.65, 1.75, 7.66, suppf,
2016-01-29,13.78, 52.96, 26.84, 1.65, 1.81, 7.75, suppf,
2016-01-30,15.53, 49.75, 28.32, 1.66, 1.83, 7.85, suppf,
2016-01-31,14.85, 49.34, 24.00, 1.66, 1.8, 7.78, suppf,
2016-02-01,12.36, 52.05, 19.26, 1.65, 1.81, 7.75, suppf,
2016-02-02,12.89, 49.96, 24.02, 1.62, 1.73, 7.66, suppf,
2016-02-03,12.48, 51.99, 28.49, 1.69, 1.77, 8.04, suppf,
2016-02-04,11.95, 51.96, 21.96, 1.64, 1.79, 7.79, suppf,
2016-02-05,12.35, 52.69, 18.93, 1.61, 1.73, 7.58, suppf,
2016-02-06,13.23, 51.67, 23.61, 1.62, 1.74, 7.6, suppf,
2016-02-07,14.03, 50.50, 34.63, 1.67, 1.79, 8.02, suppf,
2016-02-08,13.58, 53.06, 37.02, 1.67, 1.75, 7.76, suppf,
2016-02-09,14.59, 51.40, 24.44, 1.66, 1.77, 7.86, suppf,
2016-02-10,13.67, 54.07, 16.85, 1.79, 2.01, 8.5, suppf,
2016-02-11,14.60, 53.39, 27.59, 1.62, 1.74, 7.59, suppf,
2016-02-12,14.50, 52.29, 14.06, 1.69, 1.85, 8.14, suppf,
2016-02-13,12.69, 54.01, 25.88, 1.67, 1.76, 7.87, suppf,
2016-02-14,13.32, 52.13, 25.81, 1.67, 1.77, 7.83, suppf,
2016-02-15,14.72, 48.87, 30.17, 1.68, 1.89, 8.11, suppf,
2016-02-16,13.76, 52.74, 28.28, 1.62, 1.76, 7.73, suppf,
2016-02-17,12.37, 52.93, 22.29, 1.61, 1.72, 7.51, suppf,
2016-02-18,12.17, 51.48, 21.30, 1.78, 2.01, 8.23, suppf,
2016-02-19,14.94, 51.31, 18.98, 1.64, 1.75, 7.64, suppf,
2016-02-20,13.46, 53.46, 24.03, 1.62, 1.73, 7.56, suppf,
2016-02-21,12.89, 54.12, 23.92, 1.62, 1.76, 7.66, suppf,
2016-02-22,13.19, 51.96, 27.15, 1.63, 1.75, 7.62, suppf,
2016-02-23,13.19, 51.22, 30.20, 1.63, 1.73, 7.64, suppf,
2016-02-24,12.41, 53.08, 18.05, 1.69, 1.77, 7.99, suppf,
2016-02-25,11.52, 51.66, 22.06, 1.64, 1.81, 7.81, suppf,
2016-02-26,13.29, 52.01, 28.26, 1.69, 1.84, 8.13, suppf,
2016-02-27,11.51, 51.69, 22.57, 1.72, 1.85, 8.23, suppf,
2016-02-28,11.50, 51.73, 25.05, 1.66, 1.75, 7.81, suppf,
2016-02-29,14.22, 52.05, 26.52, 1.67, 1.76, 7.87, suppf,
2016-03-01,12.22, 51.12, 17.93, 1.63, 1.74, 7.63, suppf,
2016-03-02,12.87, 53.33, 23.74, 1.63, 1.76, 7.77, suppf,
2016-03-03,12.13, 51.04, 22.57, 1.65, 1.78, 7.92, suppf,
2016-03-04,10.32, 52.34, 25.98, 1.66, 1.77, 7.96, suppf,
2016-03-05,14.06, 50.70, 13.42, 1.64, 1.75, 7.79, suppf,
2016-03-06,12.30, 52.82, 13.89, 1.65, 1.75, 7.73, suppf,
2016-03-07,13.15, 51.51, 15.41, 1.64, 1.73, 7.64, suppf,
2016-03-08,14.31, 52.79, 22.69, 1.69, 1.86, 8.12, suppf,
2016-03-09,11.88, 51.88, 16.38, 1.64, 1.76, 7.96, suppf,
2016-03-10,11.99, 52.36, 19.19, 1.68, 1.83, 8.03, suppf,
2016-03-11,11.43, 50.96, 7.80, 1.65, 1.75, 7.8, suppf,
2016-03-12,14.38, 51.85, 20.07, 1.67, 1.78, 7.83, suppf,
2016-03-13,12.52, 50.98, 14.87, 1.62, 1.73, 7.62, suppf,
2016-03-14,13.48, 52.19, 12.88, 1.64, 1.7, 7.86, suppf,
2016-03-15,13.78, 49.69, 23.32, 1.62, 1.74, 7.68, suppf,
2016-03-16,10.97, 50.70, 13.60, 1.69, 1.75, 7.95, suppf,
2016-03-17,14.73, 51.23, 22.45, 1.72, 1.93, 8.29, suppf,
2016-03-18,12.60, 52.18, 18.05, 1.83, 1.96, 8.61, suppf,
2016-03-19,10.89, 52.62, 9.22, 1.64, 1.84, 7.8, suppf,
2016-03-20,12.28, 51.77, 17.49, 1.6, 1.67, 7.49, suppf,
2016-03-21,12.54, 52.65, 18.80, 1.63, 1.73, 7.65, suppf,
2016-03-22,13.02, 52.14, 27.07, 1.62, 1.67, 7.51, suppf,
2016-03-23,11.61, 50.98, 21.99, 1.61, 1.68, 7.51, suppf,
2016-03-24,12.31, 51.03, 37.18, 1.68, 1.77, 7.77, suppf,
2016-03-25,12.58, 52.05, 28.42, 1.61, 1.69, 7.56, suppf,
2016-03-26,12.29, 52.50, 29.06, 1.62, 1.7, 7.54, suppf,
2016-03-27,13.63, 53.79, 22.27, 1.63, 1.7, 7.65, suppf,
2016-03-28,12.72, 51.06, 23.72, 1.61, 1.71, 7.57, suppf,
2016-03-29,11.08, 52.01, 26.59, 1.67, 1.79, 7.81, suppf,
2016-03-30,12.65, 52.98, 24.98, 1.64, 1.75, 7.63, suppf,
2016-03-31,12.96, 51.61, 26.58, 1.6, 1.68, 7.51, suppf,
2016-04-01,12.21, 50.10, 21.68, 1.7, 1.8, 7.88, suppf,
2016-04-02,14.63, 53.32, 18.07, 1.63, 1.71, 7.65, suppf,
2016-04-03,10.95, 53.60, 30.35, 1.62, 1.71, 7.54, suppf,
2016-04-04,12.56, 52.11, 22.59, 1.61, 1.69, 7.51, suppf,
2016-04-05,9.77, 52.29, 26.64, 1.79, 1.99, 8.44, suppf,
2016-04-06,13.65, 51.87, 25.56, 1.66, 1.82, 7.86, suppf,
2016-04-07,11.30, 51.84, 22.81, 1.61, 1.69, 7.52, suppf,
2016-04-08,12.09, 51.87, 25.95, 1.61, 1.71, 7.55, suppf,
2016-04-09,13.06, 52.31, 13.99, 1.61, 1.68, 7.54, suppf,
2016-04-10,10.62, 51.87, 22.78, 1.62, 1.7, 7.64, suppf,
2016-04-11,13.00, 51.08, 28.13, 1.6, 1.71, 7.61, suppf,
2016-04-12,9.67, 49.14, 27.64, 1.8, 1.89, 8.41, suppf,
2016-04-13,11.19, 51.34, 22.63, 1.62, 1.73, 7.72, suppf,
2016-04-14,10.05, 50.48, 24.37, 1.65, 1.77, 7.96, suppf,
2016-04-15,11.64, 51.38, 22.56, 1.59, 1.69, 7.52, suppf,
2016-04-16,10.78, 52.41, 23.86, 1.6, 1.74, 7.71, suppf,
2016-04-17,13.11, 53.79, 29.35, 1.66, 1.73, 7.93, suppf,
2016-04-18,11.80, 50.76, 16.01, 1.67, 1.79, 8.11, suppf,
2016-04-19,11.90, 53.54, 26.48, 1.63, 1.74, 7.73, suppf,
2016-04-20,12.09, 52.98, 24.74, 1.63, 1.75, 7.76, suppf,
2016-04-21,11.93, 52.98, 25.20, 1.59, 1.7, 7.6, suppf,
2016-04-22,12.14, 53.15, 23.84, 1.59, 1.7, 7.54, suppf,
2016-04-23,12.44, 53.39, 21.18, 1.68, 1.76, 8.07, suppf,
2016-04-24,12.86, 54.06, 32.35, 1.71, 1.87, 8.33, suppf,
2016-04-25,10.76, 50.87, 20.11, 1.64, 1.78, 7.88, suppf,
2016-04-26,11.90, 51.48, 18.93, 1.62, 1.74, 7.83, suppf,
2016-04-27,12.81, 55.11, 21.25, 1.76, 1.89, 8.24, suppf,
2016-04-28,13.02, 50.96, 21.52, 1.75, 1.86, 8.44, suppf,
2016-04-29,10.13, 51.00, 29.03, 1.75, 1.81, 8.22, suppf,
2016-04-30,15.06, 52.60, 25.89, 1.64, 1.72, 7.76, suppf,
2016-05-01,12.09, 52.53, 19.65, 2.07, 2.13, 10.01, suppf,
2016-05-02,12.85, 52.26, 22.13, 1.68, 1.84, 7.9, suppf,
2016-05-03,10.64, 51.10, 17.30, 1.65, 1.77, 7.9, suppf,
2016-05-04,14.39, 52.64, 27.71, 1.83, 1.96, 8.6, suppf,
2016-05-05,12.20, 53.48, 23.25, 1.63, 1.76, 7.75, suppf,
2016-05-06,14.01, 52.56, 21.06, 1.69, 1.77, 7.89, suppf,
2016-05-07,11.42, 52.11, 13.41, 1.64, 1.75, 7.79, suppf,
2016-05-08,12.90, 53.48, 31.65, 1.66, 1.73, 7.92, suppf,
2016-05-09,13.30, 53.96, 24.30, 1.68, 1.86, 8.08, suppf,
2016-05-10,11.46, 52.32, 23.96, 1.69, 1.78, 8.11, suppf,
2016-05-11,11.68, 50.82, 9.79, 1.63, 1.71, 7.64, suppf,
2016-05-12,12.87, 53.37, 21.34, 1.63, 1.81, 7.75, suppf,
2016-05-13,12.31, 54.61, 20.88, 1.68, 1.76, 7.88, suppf,
2016-05-14,13.97, 54.36, 24.09, 1.61, 1.71, 7.56, suppf,
2016-05-15,14.02, 52.07, 24.21, 1.61, 1.72, 7.59, suppf,
2016-05-16,12.59, 52.96, 30.06, 1.61, 1.72, 7.57, suppf,
2016-05-17,12.59, 52.70, 14.75, 1.63, 1.72, 7.62, suppf,
2016-05-18,13.64, 49.43, 14.26, 1.63, 1.79, 7.9, suppf,
2016-05-19,12.08, 49.07, 18.35, 1.66, 1.8, 7.78, suppf,
2016-05-20,13.24, 50.79, 24.98, 1.64, 1.77, 7.77, suppf,
2016-05-21,13.85, 55.29, 19.05, 1.63, 1.76, 7.78, suppf,
2016-05-22,14.37, 52.18, 11.51, 1.76, 1.92, 8.3, suppf,
2016-05-23,10.39, 51.36, 16.38, 1.82, 1.95, 8.54, suppf,
2016-05-24,14.65, 51.29, 9.94, 1.7, 1.86, 8.19, suppf,
2016-05-25,11.88, 52.72, 22.46, 1.6, 1.71, 7.52, suppf,
2016-05-26,12.49, 51.98, 28.17, 1.66, 1.84, 7.84, suppf,
2016-05-27,12.90, 50.91, 24.62, 1.64, 1.78, 7.66, suppf,
2016-05-28,13.55, 49.34, 25.61, 1.64, 1.74, 7.77, suppf,
2016-05-29,11.32, 52.71, 28.65, 1.8, 1.85, 8.41, suppf,
2016-05-30,12.29, 54.22, 17.59, 1.65, 1.75, 7.94, suppf,
2016-05-31,11.63, 51.59, 16.75, 1.77, 1.82, 8.56, suppf,
2016-06-01,12.53, 50.92, 15.59, 1.65, 1.78, 7.68, suppf,
2016-06-02,12.09, 52.24, 17.73, 1.62, 1.72, 7.68, suppf,
2016-06-03,11.36, 54.14, 20.62, 1.96, 2.02, 9.73, suppf,
2016-06-04,12.77, 53.51, 14.65, 1.66, 1.79, 7.8, suppf,
2016-06-05,13.70, 52.36, 17.71, 1.61, 1.7, 7.6, suppf,
2016-06-06,11.90, 54.23, 22.50, 1.65, 1.79, 7.74, suppf,
2016-06-07,13.67, 52.44, 24.48, 1.65, 1.76, 7.84, suppf,
2016-06-08,12.31, 53.87, 8.31, 1.61, 1.75, 7.66, suppf,
2016-06-09,11.60, 52.45, 32.31, 1.61, 1.76, 7.8, suppf,
2016-06-10,13.88, 52.46, 11.78, 1.59, 1.74, 7.6, suppf,
2016-06-11,13.32, 53.06, 29.43, 1.6, 1.73, 7.6, suppf,
2016-06-12,10.52, 53.45, 16.58, 1.62, 1.76, 7.73, suppf,
2016-06-13,11.29, 52.87, 29.30, 1.67, 1.77, 7.93, suppf,
2016-06-14,10.86, 54.04, 24.09, 1.62, 1.76, 7.64, suppf,
2016-06-15,12.66, 52.60, 25.07, 1.62, 1.75, 7.73, suppf,
2016-06-16,11.41, 52.66, 29.20, 1.61, 1.75, 7.66, suppf,
2016-06-17,13.43, 51.59, 18.44, 1.62, 1.75, 7.65, suppf,
2016-06-18,11.78, 53.29, 25.28, 1.64, 1.76, 7.82, suppf,
2016-06-19,13.87, 51.78, 23.13, 1.64, 1.78, 7.79, suppf,
2016-06-20,6.52, 57.61, 31.22, 1.77, 1.88, 8.49, suppf,
2016-06-21,11.08, 53.66, 31.33, 1.68, 1.85, 8.14, suppf,
2016-06-22,10.71, 51.77, 15.47, 1.63, 1.82, 7.9, suppf,
2016-06-23,12.12, 50.20, 17.39, 1.66, 1.85, 8, suppf,
2016-06-24,15.11, 53.49, 21.50, 1.7, 1.86, 8.23, suppf,
2016-06-25,14.29, 48.72, 23.90, 1.74, 1.84, 8.44, suppf,
2016-06-26,11.33, 52.34, 17.93, 1.75, 1.97, 8.37, suppf,
2016-06-27,11.73, 54.49, 23.50, 1.62, 1.76, 7.72, suppf,
2016-06-28,11.32, 54.28, 29.95, 1.71, 1.82, 7.98, suppf,
2016-06-29,11.98, 51.33, 26.06, 1.62, 1.74, 7.7, suppf,
2016-06-30,11.67, 52.70, 10.22, 1.65, 1.8, 7.91, suppf,
2016-07-01,9.79, 52.19, 17.49, 1.66, 1.8, 7.89, suppf,
2016-07-02,13.04, 52.92, 28.53, 1.64, 1.79, 7.82, suppf,
2016-07-03,14.58, 53.43, 32.26, 1.66, 1.83, 7.92, suppf,
2016-07-04,10.59, 50.63, 20.32, 1.63, 1.83, 7.82, suppf,
2016-07-05,12.63, 52.37, 18.01, 1.63, 1.77, 7.77, suppf,
2016-07-06,12.38, 53.60, 3.92, 1.64, 1.77, 7.74, suppf,
2016-07-07,13.06, 53.44, 22.18, 1.63, 1.77, 7.61, suppf,
2016-07-08,14.18, 52.83, 19.39, 1.65, 1.77, 7.75, suppf,
2016-07-09,11.10, 53.23, 18.55, 1.75, 2.03, 8.45, suppf,
2016-07-10,13.03, 50.77, 27.82, 1.71, 1.86, 8.38, suppf,
2016-07-11,14.36, 56.74, 32.51, 1.66, 1.83, 7.79, suppf,
2016-07-12,12.60, 53.27, 23.99, 1.66, 1.82, 7.88, suppf,
2016-07-13,13.50, 52.55, 21.38, 1.65, 1.81, 8.01, suppf,
2016-07-14,13.77, 54.45, 22.32, 1.68, 1.81, 8.05, suppf,
2016-07-15,13.95, 52.50, 7.89, 1.68, 1.88, 8.17, suppf,
2016-07-16,14.41, 56.40, 14.43, 1.75, 1.86, 8.34, suppf,
2016-07-17,13.59, 52.49, 23.13, 1.65, 1.88, 7.96, suppf,
2016-07-18,14.58, 51.73, 21.30, 1.69, 1.92, 8.16, suppf,
2016-07-19,11.55, 53.90, 12.75, 1.82, 2, 8.68, suppf,
2016-07-20,12.15, 54.11, 9.68, 1.85, 2.08, 8.89, suppf,
2016-07-21,13.34, 55.33, 14.19, 1.8, 1.87, 8.37, suppf,
2016-07-22,12.48, 53.20, 17.40, 1.68, 1.8, 8.07, suppf,
2016-07-23,12.97, 53.66, 22.24, 1.62, 1.75, 7.63, suppf,
2016-07-24,13.69, 53.66, 24.26, 1.68, 1.82, 8.17, suppf,
2016-07-25,15.74, 52.39, 29.50, 1.7, 1.81, 8.08, suppf,
2016-07-26,11.45, 53.98, 18.45, 1.75, 1.89, 8.42, suppf,
2016-07-27,13.23, 55.45, 9.02, 1.85, 2.15, 8.96, suppf,
2016-07-28,12.85, 55.25, 13.04, 1.68, 1.91, 8.02, suppf,
2016-07-29,14.05, 52.41, 14.46, 1.68, 1.82, 7.9, suppf,
2016-07-30,12.47, 53.02, 12.62, 1.63, 1.76, 7.73, suppf,
2016-07-31,14.57, 53.70, 17.21, 1.72, 1.87, 8.28, suppf,
2016-08-01,11.78, 52.78, 25.57, 1.64, 1.78, 7.75, suppf,
2016-08-02,13.95, 54.66, 7.83, 1.68, 1.87, 8.25, suppf,
2016-08-03,14.14, 53.24, 12.25, 1.62, 1.76, 7.6, suppf,
2016-08-04,13.62, 56.44, 8.07, 1.62, 1.82, 7.76, suppf,
2016-08-05,14.65, 51.18, 16.79, 1.64, 1.78, 7.76, suppf,
2016-08-06,12.97, 55.88, 15.74, 1.69, 1.79, 7.9, suppf,
2016-08-07,12.53, 54.44, 11.79, 1.61, 1.75, 7.6, suppf,
2016-08-08,14.23, 54.84, 16.05, 1.62, 1.74, 7.57, suppf,
2016-08-09,12.61, 53.58, 16.23, 1.64, 1.77, 7.66, suppf,
2016-08-10,11.50, 54.85, 22.29, 1.78, 1.96, 8.62, suppf,
2016-08-11,15.04, 52.14, 22.33, 1.65, 1.77, 7.83, suppf,
2016-08-12,12.65, 54.83, 20.30, 1.67, 1.75, 7.66, suppf,
2016-08-13,12.70, 54.07, 40.36, 1.66, 1.78, 7.85, suppf,
2016-08-14,13.73, 52.69, 17.14, 1.77, 1.97, 8.28, suppf,
2016-08-15,10.65, 54.24, 9.19, 1.68, 1.77, 7.8, suppf,
2016-08-16,12.62, 52.52, 31.44, 1.75, 1.98, 8.61, suppf,
2016-08-17,13.36, 53.13, 10.10, 1.63, 1.71, 7.6, suppf,
2016-08-18,13.60, 55.34, 15.30, 1.66, 1.8, 7.74, suppf,
2016-08-19,14.14, 55.86, 18.81, 1.65, 1.8, 7.68, suppf,
2016-08-20,13.51, 53.50, 19.71, 1.61, 1.72, 7.49, suppf,
2016-08-21,14.87, 55.00, 20.72, 1.61, 1.69, 7.47, suppf,
2016-08-22,15.91, 53.92, 32.17, 1.63, 1.8, 7.78, suppf,
2016-08-23,14.06, 52.17, 28.46, 1.66, 1.84, 8.01, suppf,
2016-08-24,14.46, 54.47, 13.48, 1.71, 1.86, 8.07, suppf,
2016-08-25,13.43, 54.51, 13.93, 1.68, 1.86, 7.94, suppf,
2016-08-26,11.35, 56.54, 22.16, 1.68, 1.77, 8.03, suppf,
2016-08-27,14.31, 55.63, 14.56, 1.63, 1.78, 7.72, suppf,
2016-08-28,14.23, 56.89, 14.63, 1.97, 2.48, 9.32, suppf,
2016-08-29,13.74, 56.71, 18.86, 1.62, 1.78, 7.69, suppf,
2016-08-30,13.48, 57.48, 11.30, 1.59, 1.72, 7.51, suppf,
2016-08-31,12.97, 54.06, 23.27, 1.6, 1.7, 7.41, suppf,
2016-09-01,12.67, 55.14, 14.67, 1.62, 1.72, 7.52, suppf,
2016-09-02,13.90, 53.18, 9.96, 1.71, 1.81, 7.98, suppf,
2016-09-03,15.42, 53.23, 19.43, 1.63, 1.72, 7.59, suppf,
2016-09-04,13.13, 55.54, 22.23, 1.62, 1.74, 7.59, suppf,
2016-09-05,12.97, 55.37, 28.70, 1.83, 2.11, 8.61, suppf,
2016-09-06,14.40, 54.89, 24.76, 1.64, 1.79, 7.69, suppf,
2016-09-07,11.73, 51.80, 26.47, 1.68, 1.79, 7.83, suppf,
2016-09-08,13.90, 56.18, 19.60, 1.7, 1.87, 7.91, suppf,
2016-09-09,13.25, 54.85, 8.57, 1.69, 1.85, 7.97, suppf,
2016-09-10,14.39, 56.29, 27.08, 1.65, 1.88, 7.83, suppf,
2016-09-11,14.32, 56.57, 24.20, 1.84, 2.27, 8.82, suppf,
2016-09-12,12.45, 52.44, 24.82, 1.64, 1.73, 7.72, suppf,
2016-09-13,15.16, 54.66, 7.43, 1.71, 1.94, 8.19, suppf,
2016-09-14,15.19, 55.64, 14.40, 1.61, 1.72, 7.49, suppf,
2016-09-15,14.68, 52.77, 13.12, 1.66, 1.85, 7.89, suppf,
2016-09-16,13.44, 55.22, 16.31, 1.63, 1.76, 7.61, suppf,
2016-09-17,14.96, 54.93, 26.58, 1.77, 2.01, 8.17, suppf,
2016-09-18,13.73, 54.53, 18.30, 1.6, 1.71, 7.49, suppf,
2016-09-19,12.77, 55.46, 17.79, 1.68, 1.83, 7.67, suppf,
2016-09-20,12.36, 55.72, 19.65, 1.59, 1.71, 7.42, suppf,
2016-09-21,11.49, 51.61, 28.37, 1.63, 1.83, 7.62, suppf,
2016-09-22,10.69, 57.08, 14.36, 1.87, 2.15, 9.02, suppf,
2016-09-23,15.54, 54.42, 21.70, 1.75, 1.94, 8.17, suppf,
2016-09-24,13.14, 55.74, 14.16, 1.61, 1.7, 7.44, suppf,
2016-09-25,15.07, 52.52, 16.05, 1.68, 1.88, 7.92, suppf,
2016-09-26,14.26, 55.53, 17.74, 1.62, 1.72, 7.53, suppf,
2016-09-27,14.86, 53.56, 21.53, 1.61, 1.77, 7.53, suppf,
2016-09-28,14.26, 53.35, 23.23, 1.83, 2.08, 8.62, suppf,
2016-09-29,15.75, 52.84, 26.68, 1.81, 2.06, 8.85, suppf,
2016-09-30,9.35, 53.96, 22.32, 1.82, 2.06, 8.86, suppf,
2016-10-01,10.80, 56.02, 22.41, 1.73, 1.86, 8.34, suppf,
2016-10-02,14.21, 55.61, 38.06, 1.7, 1.83, 8, suppf,
2016-10-03,12.09, 56.79, 32.56, 1.66, 1.78, 7.78, suppf,
2016-10-04,18.78, 56.16, 42.71, 1.61, 1.75, 7.6, suppf,
2016-10-05,15.08, 57.34, 37.99, 1.63, 1.72, 7.57, suppf,
2016-10-06,12.91, 56.07, 18.01, 1.62, 1.73, 7.49, suppf,
2016-10-07,12.70, 55.61, 22.38, 1.6, 1.71, 7.43, suppf,
2016-10-08,12.71, 56.41, 29.08, 1.61, 1.75, 7.53, suppf,
2016-10-09,11.82, 56.53, 17.46, 1.59, 1.7, 7.36, suppf,
2016-10-10,9.84, 57.02, 15.23, 1.9, 2.01, 8.97, suppf,
2016-10-11,14.07, 56.15, 21.09, 1.68, 1.84, 7.78, suppf,
2016-10-12,14.71, 53.95, 15.25, 1.65, 1.81, 7.66, suppf,
2016-10-13,12.34, 55.75, 21.05, 1.86, 2.19, 8.88, suppf,
2016-10-14,14.38, 57.91, 21.07, 1.66, 1.91, 7.79, suppf,
2016-10-15,12.82, 55.46, 22.72, 1.6, 1.73, 7.51, suppf,
2016-10-16,14.18, 55.80, 15.59, 1.59, 1.7, 7.41, suppf,
2016-10-17,13.83, 54.93, 26.77, 1.69, 1.85, 8.18, suppf,
2016-10-18,13.02, 55.55, 29.04, 1.65, 1.75, 7.88, suppf,
2016-10-19,12.39, 56.25, 21.27, 1.6, 1.75, 7.5, suppf,
2016-10-20,12.44, 57.56, 11.29, 1.6, 1.72, 7.45, suppf,
2016-10-21,12.65, 56.66, 7.13, 1.59, 1.7, 7.4, suppf,
2016-10-22,13.12, 56.93, 11.96, 1.64, 1.75, 7.83, suppf,
2016-10-23,14.04, 54.67, 19.00, 1.61, 1.75, 7.54, suppf,
2016-10-24,12.94, 54.80, 25.46, 1.7, 1.83, 7.79, suppf,
2016-10-25,13.84, 55.62, 14.39, 1.62, 1.73, 7.52, suppf,
2016-10-26,15.69, 56.35, 11.09, 1.66, 1.83, 7.85, suppf,
2016-10-27,13.39, 53.75, 15.59, 1.65, 1.74, 7.74, suppf,
2016-10-28,15.14, 55.95, 10.03, 1.68, 1.83, 7.72, suppf,
2016-10-29,13.49, 55.13, 13.27, 1.7, 1.78, 7.95, suppf,
2016-10-30,13.12, 57.17, 10.16, 1.6, 1.71, 7.39, suppf,
2016-10-31,12.81, 55.46, 8.02, 1.61, 1.71, 7.39, suppf,
2016-11-01,14.70, 53.42, 7.99, 1.84, 1.99, 8.66, suppf,
2016-11-02,12.00, 55.18, 20.08, 1.77, 2.02, 8.6, suppf,
2016-11-03,10.02, 57.85, 13.17, 1.79, 1.96, 8.33, suppf,
2016-11-04,11.31, 57.94, 12.78, 1.7, 1.85, 8, suppf,
2016-11-05,13.21, 56.70, 14.31, 1.77, 1.92, 8.15, suppf,
2016-11-06,11.46, 56.35, 21.28, 1.79, 2.03, 8.54, suppf,
2016-11-07,14.86, 58.20, 11.13, 1.61, 1.71, 7.51, suppf,
2016-11-08,15.71, 55.18, 19.06, 1.65, 1.78, 7.77, suppf,
2016-11-09,14.58, 54.83, 11.75, 1.65, 1.78, 7.79, suppf,
2016-11-10,16.32, 57.81, 9.92, 1.71, 1.84, 7.91, suppf,
2016-11-11,14.51, 56.51, 15.12, 1.7, 1.8, 8.02, suppf,
2016-11-12,13.93, 59.29, 4.54, 1.59, 1.71, 7.4, suppf,
2016-11-13,12.38, 58.70, 22.92, 1.68, 1.78, 8, suppf,
2016-11-14,15.67, 57.55, 22.31, 1.69, 1.89, 7.95, suppf,
2016-11-15,15.74, 56.87, 5.94, 1.62, 1.72, 7.48, suppf,
2016-11-16,19.40, 58.07, 33.08, 1.77, 1.85, 8.17, suppf,
2016-11-17,15.61, 56.75, 13.22, 1.66, 1.9, 7.9, suppf,
